model,dataset,method,seed,learning_rate,batch_size,num_train_epochs,best_checkpoint,best_metric,actual_epochs_trained,train_time_sec,val_eval_time_sec,training_peak_vram_gb,trainable_params,total_params,val_f1_macro,val_f1_micro,total_measured_time_sec
answerdotai/ModernBERT-base,AAPD,houlsby,0,0.0005,8,4,/content/drive/MyDrive/thesis_results/AAPD_ModernBERT_Houlsby/search/lr_0.0005_bs_8/checkpoint-26920,0.5991821646342562,4.0,8072.057068437998,15.35764523800026,,7158198,156223158,0.5991821646342562,0.7576356844649528,8087.414713675998
answerdotai/ModernBERT-base,AAPD,houlsby,0,0.0002,8,4,/content/drive/MyDrive/thesis_results/AAPD_ModernBERT_Houlsby/search/lr_0.0002_bs_8/checkpoint-26920,0.5864841447205859,4.0,7901.574847849999,15.005776646001324,,7158198,156223158,0.5864841447205859,0.7596281540504648,7916.580624496
answerdotai/ModernBERT-base,AAPD,houlsby,0,0.0005,16,4,/content/drive/MyDrive/thesis_results/AAPD_ModernBERT_Houlsby/search/lr_0.0005_bs_16/checkpoint-13460,0.5852246939763437,4.0,7610.870514047001,14.769470502000331,,7158198,156223158,0.5852246939763437,0.7599463567277603,7625.639984549001
answerdotai/ModernBERT-base,AAPD,houlsby,0,0.0002,16,4,/content/drive/MyDrive/thesis_results/AAPD_ModernBERT_Houlsby/search/lr_0.0002_bs_16/checkpoint-13460,0.5677634100282245,4.0,7642.019959196999,14.770845642000497,,7158198,156223158,0.5677634100282245,0.7536682970208982,7656.790804839
answerdotai/ModernBERT-base,AAPD,houlsby,0,0.0001,8,4,/content/drive/MyDrive/thesis_results/AAPD_ModernBERT_Houlsby/search/lr_0.0001_bs_8/checkpoint-26920,0.5648825708813119,4.0,7929.868312070999,14.91008706499997,,7158198,156223158,0.5648825708813119,0.7547339945897205,7944.778399135999
answerdotai/ModernBERT-base,AAPD,houlsby,0,0.0001,16,4,/content/drive/MyDrive/thesis_results/AAPD_ModernBERT_Houlsby/search/lr_0.0001_bs_16/checkpoint-13460,0.549222038588393,4.0,7384.478499258001,14.064270325001416,,7158198,156223158,0.549222038588393,0.7481090992436397,7398.542769583002
