model,dataset,method,seed,learning_rate,batch_size,num_train_epochs,best_checkpoint,best_metric,actual_epochs_trained,train_time_sec,val_eval_time_sec,training_peak_vram_gb,trainable_params,total_params,val_f1_macro,val_f1_micro,total_measured_time_sec
distilbert-base-uncased,Scot-BESS,lora,0,0.0005,8,10,/content/drive/MyDrive/thesis_results/SCOTBESS_EXPERIMENTS/SCOTBESS_DistilBERT_LoRA/search/lr_0.0005_bs_8/checkpoint-1512,0.7498943236526339,10.0,258.97404846999984,1.1381100849998802,,1269524,68238376,0.7498943236526339,0.8105369807497467,260.1121585549997
distilbert-base-uncased,Scot-BESS,lora,0,0.0005,16,10,/content/drive/MyDrive/thesis_results/SCOTBESS_EXPERIMENTS/SCOTBESS_DistilBERT_LoRA/search/lr_0.0005_bs_16/checkpoint-756,0.7460883633289876,10.0,247.86035169000002,1.285842281999976,,1269524,68238376,0.7460883633289876,0.8066465256797583,249.146193972
distilbert-base-uncased,Scot-BESS,lora,0,0.0003,8,10,/content/drive/MyDrive/thesis_results/SCOTBESS_EXPERIMENTS/SCOTBESS_DistilBERT_LoRA/search/lr_0.0003_bs_8/checkpoint-1512,0.7294439567188775,10.0,257.741968593,1.1379927050002152,,1269524,68238376,0.7294439567188775,0.8022483392948391,258.87996129800024
distilbert-base-uncased,Scot-BESS,lora,0,0.0003,16,10,/content/drive/MyDrive/thesis_results/SCOTBESS_EXPERIMENTS/SCOTBESS_DistilBERT_LoRA/search/lr_0.0003_bs_16/checkpoint-756,0.7112530079998475,10.0,246.38119550300007,1.1081959030000235,,1269524,68238376,0.7112530079998475,0.7916241062308478,247.4893914060001
distilbert-base-uncased,Scot-BESS,lora,0,0.0001,8,10,/content/drive/MyDrive/thesis_results/SCOTBESS_EXPERIMENTS/SCOTBESS_DistilBERT_LoRA/search/lr_0.0001_bs_8/checkpoint-1680,0.6318374120171238,10.0,250.80589878799998,1.0967716979999977,,1269524,68238376,0.6318374120171238,0.7534102833158447,251.90267048599998
distilbert-base-uncased,Scot-BESS,lora,0,0.0001,16,10,/content/drive/MyDrive/thesis_results/SCOTBESS_EXPERIMENTS/SCOTBESS_DistilBERT_LoRA/search/lr_0.0001_bs_16/checkpoint-840,0.600188613990031,10.0,243.47941167500005,1.100552089999951,,1269524,68238376,0.600188613990031,0.7397113842864779,244.579963765
